wave,flux,sig
5555.587518258176,37542.1640625,2131.8828125
5557.141675675026,31478.654296875,1988.5361328125
5558.695893870023,35739.70703125,2097.352294921875
5560.250368741008,37621.0703125,2128.6572265625
5561.804767110805,31815.7734375,2023.9326171875
5563.359034659347,36920.73828125,2129.970703125
5564.913792462906,33830.13671875,2054.992431640625
5566.467369687636,34826.484375,2105.5732421875
5568.022623090127,38666.9609375,2184.160888671875
5569.5770145737915,34386.421875,2100.026123046875
5571.131571947395,36364.74609375,2172.141845703125
5572.686126038836,35357.6875,2252.849853515625
5574.240624264364,39026.27734375,2587.135009765625
5575.7953453761165,40753.98046875,3302.54638671875
5577.350206279651,43128.375,3826.40673828125
5578.904585160936,31098.908203125,3391.2294921875
5580.459199130135,33692.60546875,2586.860107421875
5582.0136821884,34606.515625,2181.418212890625
5583.568403194239,28881.58203125,1963.1287841796875
5585.123094996009,33200.515625,2048.3232421875
5586.677091652403,36693.19140625,2111.878662109375
5588.232382599808,35359.23828125,2106.489990234375
5589.7872936703425,33006.92578125,2037.935302734375
5591.341837075529,34123.62890625,2068.13134765625
5592.89667729362,32203.177734375,2020.9637451171875
5594.451612950647,35870.0625,2106.93212890625
5596.006578725025,31415.02734375,2008.237548828125
5597.561300435331,31803.69140625,2020.7493896484375
5599.116467903947,32707.439453125,2044.3358154296875
5600.67091874281,33937.18359375,2071.966552734375
5602.22614003462,32579.0625,2036.2818603515625
5603.780616645797,30340.580078125,1993.2183837890625
5605.335623312552,29792.560546875,1984.571533203125
5606.890678912419,32937.60546875,2060.195068359375
5608.445338414288,34032.23046875,2078.058349609375
5610.000615733088,32954.44921875,2058.000732421875
5611.555532111772,37554.515625,2136.798095703125
5613.110424775056,35932.890625,2117.947998046875
5614.665498046198,33599.4921875,2069.466796875
5616.2206902654525,32347.462890625,2047.3526611328125
5617.775930286719,34133.5390625,2078.524658203125
5619.330793258378,32918.01171875,2062.716064453125
5620.886261406097,36765.6484375,2154.218505859375
5622.441221431094,35106.3671875,2107.605224609375
5623.996267434652,30447.2421875,2008.9715576171875
5625.551267580546,32157.087890625,2022.1444091796875
5627.106755932745,33496.96875,2047.18994140625
5628.66181321673,33138.80859375,2056.134521484375
5630.217036222211,32166.71484375,2025.9932861328125
5631.772500469669,34498.06640625,2054.75537109375
5633.327895318926,31338.4140625,2016.15576171875
5634.882752591121,33289.015625,2049.591552734375
5636.437959506625,31759.51953125,2013.6180419921875
5637.9934064055215,32508.740234375,2037.8099365234375
5639.548878030393,33060.23828125,2036.5062255859375
5641.104234318775,35857.078125,2115.107421875
5642.659402506886,33249.85546875,2057.4033203125
5644.215017585355,37594.88671875,2155.15478515625
5645.770290850622,38501.3515625,2180.033935546875
5647.325625863055,36888.2890625,2143.90673828125
5648.881209928527,35299.8984375,2099.97216796875
5650.43692958978,39485.37109375,2192.679443359375
5651.991953588384,38082.65625,2169.875732421875
5653.547889050698,36888.48828125,2130.52783203125
5655.103710537419,38178.33203125,2168.01220703125
5656.658851198761,34216.75,2077.1630859375
5658.214444359062,33903.875,2077.25537109375
5659.769957071449,33079.18359375,2028.4700927734375
5661.325580535931,33176.2734375,2043.1590576171875
5662.881609627114,35262.921875,2088.09814453125
5664.436805827718,33956.41015625,2073.80126953125
5665.992676167927,35858.68359375,2107.166015625
5667.548188593186,37195.84375,2147.847900390625
5669.104316159499,36306.41015625,2126.952880859375
5670.659522960493,34609.66796875,2083.3603515625
5672.2154583801685,33877.8203125,2077.081298828125
5673.770850086343,33476.86328125,2075.832275390625
5675.326639663582,32513.306640625,2025.6929931640625
5676.882444633051,33606.15234375,2062.422119140625
5678.437839977192,30219.689453125,1995.6256103515625
5679.993805908842,34281.53125,2079.63623046875
5681.550109843573,34549.3984375,2088.235595703125
5683.106103148088,31451.275390625,2014.162841796875
5684.661800500006,30954.646484375,2002.046142578125
5686.21748452074,32398.984375,2035.6363525390625
5687.773478683827,31686.54296875,2021.34375
5689.329555014905,29979.15234375,1985.185546875
5690.885362190247,31547.818359375,2030.0318603515625
5692.441288407536,31657.33203125,2038.607177734375
5693.997410062863,31759.923828125,2032.7261962890625
5695.553327751657,31814.98046875,2029.9583740234375
5697.10984012609,33547.140625,2076.836181640625
5698.665453198041,30539.025390625,2002.916259765625
5700.221422993432,32925.53515625,2067.06689453125
5701.777003385187,36814.68359375,2137.05322265625
5703.333560571264,33513.296875,2069.6455078125
5704.889444453357,30589.578125,2016.855224609375
5706.445787789791,38697.15234375,2193.051025390625
5708.002094852569,29341.6953125,1978.0404052734375
5709.558227009665,35036.83203125,2108.81982421875
5711.113620501642,29379.109375,1994.630615234375
5712.670439871462,33331.8046875,2066.371337890625
5714.226798637075,31152.939453125,2004.37255859375
5715.782764987663,32042.796875,2042.33251953125
5717.338689274029,31432.626953125,2017.4600830078125
5718.894746453427,33123.41015625,2054.37744140625
5720.451079823728,32825.54296875,2070.4853515625
5722.0075393943935,31485.4296875,2022.3741455078125
5723.56350575707,28307.228515625,1939.4208984375
5725.120179867795,31936.056640625,2032.78271484375
5726.676501539607,31622.212890625,2020.7957763671875
5728.232765908169,32741.810546875,2070.916015625
5729.789262269651,30852.25,2021.3680419921875
5731.3459479087205,30226.4453125,1982.1971435546875
5732.901797244541,31565.162109375,2022.852294921875
5734.4582494812175,30117.755859375,1990.7464599609375
5736.014964432301,32655.734375,2034.869873046875
5737.571486551217,30861.732421875,2001.4642333984375
5739.127962812067,33634.234375,2065.790283203125
5740.684319587364,29272.98828125,1963.9676513671875
5742.240608742493,28466.04296875,1948.3319091796875
5743.797473632562,29636.900390625,1946.615234375
5745.353532264393,26997.859375,1898.7783203125
5746.910620878314,29164.884765625,1946.6513671875
5748.466587570887,29928.287109375,1981.927978515625
5750.023544056499,28900.3515625,1971.0963134765625
5751.580374402712,31219.27734375,2016.389892578125
5753.136507557182,26976.345703125,1908.5252685546875
5754.6930361536815,29703.017578125,1967.39453125
5756.249865425957,32269.650390625,2021.63330078125
5757.806834952231,30448.240234375,1988.2855224609375
5759.363484390768,30145.8515625,1980.5108642578125
5760.919763697331,29917.98828125,1970.5657958984375
5762.476521961191,33627.83984375,2057.512939453125
5764.033301631137,29767.37890625,1984.33740234375
5765.589746460119,32399.564453125,2028.51416015625
5767.147177092889,32254.3359375,2016.46240234375
5768.703453250858,31395.376953125,2012.998046875
5770.260636227102,33968.38671875,2072.643310546875
5771.817410397107,32289.0078125,2031.6917724609375
5773.374024077493,29892.9453125,1988.8388671875
5774.930709436067,30257.0625,1964.954833984375
5776.487721554936,28898.509765625,1957.581298828125
5778.044975038035,27655.080078125,1914.3809814453125
5779.601870361404,29644.650390625,1969.409912109375
5781.158803432576,29036.525390625,1939.9088134765625
5782.715516700421,26872.64453125,1907.1002197265625
5784.272333341523,30647.43359375,2010.492919921875
5785.8292679658525,30963.841796875,2011.5955810546875
5787.386554722831,27919.72265625,1949.105712890625
5788.94357463774,29651.814453125,1962.431884765625
5790.500470693196,30255.091796875,1986.0701904296875
5792.057330825285,28668.40625,1935.3702392578125
5793.614118325154,31889.126953125,2036.421142578125
5795.171224488786,32576.9921875,2050.670654296875
5796.728361664998,30185.57421875,1977.8397216796875
5798.285818947637,30801.9921875,2010.9827880859375
5799.842664582728,31064.68359375,2022.5501708984375
5801.399756719987,31990.51953125,2019.9586181640625
5802.956614142453,29399.50390625,1963.291259765625
5804.514162181681,26143.01953125,1891.1651611328125
5806.071162371999,26955.123046875,1906.509765625
5807.628254373529,25269.322265625,1861.924072265625
5809.185332487049,27340.96875,1915.002197265625
5810.742444668353,28503.6171875,1932.905029296875
5812.299776044175,29277.21875,1960.8505859375
5813.856951981154,27758.6640625,1919.484130859375
5815.414375973806,28328.6796875,1938.0911865234375
5816.971524372584,25779.87109375,1876.74560546875
5818.528522836987,27099.9140625,1916.4381103515625
5820.086054033773,29391.890625,1971.633544921875
5821.643275618069,28430.4375,1917.658203125
5823.200831746239,30750.541015625,2009.9674072265625
5824.757735854033,29146.564453125,1957.235107421875
5826.315472685697,30192.525390625,2002.2662353515625
5827.872993476501,31209.5859375,2015.953125
5829.430204533778,33738.88671875,2082.9677734375
5830.987646038507,29399.146484375,1973.9449462890625
5832.544901985741,27483.296875,1928.9718017578125
5834.102498866363,31065.13671875,2009.087890625
5835.66002659187,32228.796875,2047.103271484375
5837.217268018698,34640.98046875,2093.775146484375
5838.775071480344,28303.19140625,1955.5318603515625
5840.332531919235,31097.552734375,2020.0767822265625
5841.889796750712,34355.1328125,2094.6875
5843.447715386557,29842.33984375,1990.2481689453125
5845.005032416832,30195.623046875,1992.8797607421875
5846.562659119381,29755.44921875,1981.8489990234375
5848.120396705336,29445.01953125,1972.920654296875
5849.677858000393,31515.712890625,2026.93896484375
5851.23513827773,31930.2421875,2033.0645751953125
5852.792480296208,27878.91015625,1957.7301025390625
5854.350380782375,26449.29296875,1910.82080078125
5855.907890090042,29030.0390625,1960.85693359375
5857.465615407135,28552.70703125,1970.625732421875
5859.02311220989,31781.392578125,2038.03369140625
5860.581020320909,30878.125,2019.1544189453125
5862.138599197354,32869.78515625,2083.458740234375
5863.696704482175,30818.46484375,2015.684814453125
5865.254063512188,27975.10546875,1974.3026123046875
5866.812318909768,29027.01171875,2021.37744140625
5868.370012388065,25508.888671875,1920.9910888671875
5869.927453886071,29617.953125,2023.8551025390625
5871.485167152287,27751.283203125,1951.0416259765625
5873.0431778789625,30580.7421875,2010.109619140625
5874.600308701952,30556.6875,2039.55078125
5876.158238113894,31389.537109375,2055.329833984375
5877.716253890457,37413.8828125,2174.8583984375
5879.274256870957,44672.0625,2336.126220703125
5880.831773094252,56722.34765625,2585.3349609375
5882.389893097529,61347.22265625,2668.916259765625
5883.94776020599,40659.44921875,2275.25634765625
5885.505723554492,31364.763671875,2056.465087890625
5887.063710813982,32058.2578125,2108.2724609375
5888.62177568217,33666.765625,2239.42138671875
5890.179585289297,34033.625,2267.1826171875
5891.73746550933,35955.96875,2277.16455078125
5893.295376120552,48808.5625,2482.36083984375
5894.853250745539,70754.4140625,2907.815673828125
5896.411420498579,75051.40625,2992.15478515625
5897.969436508091,53504.37890625,2580.6328125
5899.527315216293,39004.50390625,2251.304443359375
5901.085625442539,29737.09765625,1996.1185302734375
5902.643554279754,33488.08984375,2104.195556640625
5904.201864275126,31692.111328125,2046.2760009765625
5905.759629140098,29283.3515625,1996.291748046875
5907.317708271513,29635.693359375,2017.4827880859375
5908.875502051339,31676.93359375,2073.863525390625
5910.434451354138,30448.923828125,2039.6802978515625
5911.992339541738,30842.388671875,2045.665283203125
5913.550695768659,30319.330078125,2040.399169921875
5915.108381341108,28064.96875,2014.4776611328125
5916.666237181584,29758.986328125,2059.626220703125
5918.224595625493,27353.779296875,1984.891845703125
5919.783488381007,27393.658203125,1971.6309814453125
5921.341626640399,31104.4296875,2051.303955078125
5922.899556804299,29062.666015625,2011.439697265625
5924.457774748576,28200.8984375,2005.515625
5926.016145604333,27091.552734375,1976.96875
5927.5740373224035,27426.869140625,1982.3671875
5929.132508143481,27748.904296875,1994.7486572265625
5930.690679890213,27779.513671875,1988.137451171875
5932.249296446895,25427.796875,1967.8299560546875
5933.807814409505,29512.35546875,2055.364501953125
5935.365934299049,26575.158203125,1972.9774169921875
5936.9242447094175,27600.7734375,1978.90625
5938.482078008451,28528.109375,2018.446533203125
5940.040912819108,25101.521484375,1908.8564453125
5941.599288146798,29020.05078125,2017.4366455078125
5943.157611779958,28983.857421875,2034.777587890625
5944.716174393644,25472.611328125,1956.7286376953125
5946.274154431677,26421.072265625,1963.4273681640625
5947.83291425783,26155.767578125,1965.6893310546875
5949.3913050904575,28523.916015625,2020.6490478515625
5950.949909226091,32022.740234375,2113.65087890625
5952.508465873635,29243.763671875,2066.020263671875
5954.067354957318,26239.490234375,1987.791748046875
5955.625226266278,29401.201171875,2077.201416015625
5957.183977466143,29803.111328125,2060.457275390625
5958.742393346251,27638.091796875,1990.6927490234375
5960.301282840756,24278.244140625,1917.3143310546875
5961.859373301169,26584.10546875,1983.933837890625
5963.418245585059,26839.267578125,1975.2503662109375
5964.976711077502,30048.212890625,2052.957763671875
5966.535342521662,28400.06640625,2025.7314453125
5968.09375539322,23705.912109375,1909.269287109375
5969.652245936358,25808.91015625,1959.76318359375
5971.210697099583,28392.00390625,2053.501220703125
5972.769235870187,24931.8359375,1957.2115478515625
5974.328112394008,24052.8203125,1916.3851318359375
5975.887015632435,24811.689453125,1940.14892578125
5977.445639331953,25697.076171875,2005.3997802734375
5979.004262076001,25589.830078125,1992.8570556640625
5980.562917969379,26300.66796875,1995.1922607421875
5982.121723292241,25335.951171875,1956.9161376953125
5983.680294959416,29309.83984375,2059.818359375
5985.239078369318,24962.158203125,1961.8021240234375
5986.797532268317,27870.95703125,2041.414794921875
5988.356275641613,28965.078125,2072.97412109375
5989.915104960687,29741.611328125,2088.908447265625
5991.474122027848,25334.484375,1959.052490234375
5993.032840339455,25171.400390625,1971.036376953125
5994.591753697008,29936.505859375,2090.402587890625
5996.150237175339,24948.28515625,1969.7021484375
5997.708634435406,26839.353515625,2043.657470703125
5999.267867231149,25555.52734375,1977.2657470703125
6000.827041132491,27109.1875,2012.5030517578125
6002.3858878820165,23039.666015625,1915.7088623046875
6003.944505556651,28199.2734375,2086.404541015625
6005.5034319449005,27981.0859375,2060.658935546875
6007.06212705827,25235.00390625,1966.9666748046875
6008.621211153055,26281.818359375,2019.4569091796875
6010.180533334288,27224.99609375,2059.367431640625
6011.738980872351,28553.52734375,2092.068359375
6013.298174147914,29756.529296875,2099.793701171875
6014.8567972134215,24718.185546875,1983.548828125
6016.41588819817,24484.44921875,1963.6510009765625
6017.97503446711,27368.162109375,2040.177734375
6019.533757551378,28462.71875,2061.491455078125
6021.093030910215,27329.04296875,2045.2620849609375
6022.6517395437095,29708.107421875,2094.521728515625
6024.210426414031,27992.400390625,2082.5576171875
6025.769735536909,25989.16015625,2024.81787109375
6027.328598556109,25235.66796875,2010.5462646484375
6028.887870603785,26999.134765625,2049.077392578125
6030.44659161801,26728.865234375,2045.5709228515625
6032.005798654501,27906.658203125,2071.904296875
6033.565203046268,25997.6171875,2047.5533447265625
6035.123856487578,26594.537109375,2056.18212890625
6036.6832493829,24671.326171875,2029.2347412109375
6038.242300017125,26186.3515625,2063.719482421875
6039.801219011644,30626.1015625,2150.035400390625
6041.3601931132835,28578.640625,2124.509765625
6042.91927882045,29312.01171875,2130.847900390625
6044.4785998939,24014.748046875,2003.30908203125
6046.037813813674,25896.83984375,2031.6644287109375
6047.596352528031,26022.310546875,2079.7548828125
6049.156265375068,25213.099609375,2046.365234375
6050.715842364686,27314.455078125,2070.60205078125
6052.274512664267,26285.365234375,2054.3115234375
6053.8337388478985,28420.62890625,2125.31298828125
6055.392639347413,23361.25390625,1982.197509765625
6056.952371621704,24968.46875,1997.5994873046875
6058.511710249039,26016.279296875,2033.9947509765625
6060.070864588329,28260.57421875,2103.503662109375
6061.6299844101295,27048.740234375,2086.714599609375
6063.189223462721,26690.95703125,2076.3134765625
6064.748250820442,29227.9765625,2136.124267578125
6066.30785971208,26235.31640625,2046.501220703125
6067.86705270436,25924.701171875,2059.784423828125
6069.426124787612,28207.412109375,2103.89111328125
6070.985477205079,27174.080078125,2084.700439453125
6072.545115220245,25919.029296875,2057.216796875
6074.10447266093,28228.052734375,2118.746337890625
6075.663494950774,28267.443359375,2109.104736328125
6077.222853912802,25538.84765625,2048.3251953125
6078.782608898974,24469.50390625,2017.8143310546875
6080.341917448435,27591.5,2102.2060546875
6081.901149165905,28591.45703125,2151.466796875
6083.460495341875,29574.23046875,2186.640380859375
6085.019583598742,27115.54296875,2111.593505859375
6086.579154739919,29959.22265625,2183.232421875
6088.138801795695,31086.228515625,2232.652099609375
6089.697992808436,25747.9453125,2082.029052734375
6091.257512975355,23001.232421875,1994.35693359375
6092.816895524902,28821.734375,2165.018798828125
6094.376481935055,26234.560546875,2088.3984375
6095.935858554026,29223.310546875,2164.72900390625
6097.495125534413,26860.041015625,2112.19873046875
6099.054960375607,33375.4140625,2276.67724609375
6100.614278613351,43079.421875,2531.1396484375
6102.173536438857,43291.7578125,2526.216796875
6103.732919876241,45482.19921875,2580.91748046875
6105.292432891156,41627.29296875,2501.986328125
6106.852131818894,30533.470703125,2243.81982421875
6108.411640286877,35433.39453125,2360.4892578125
6109.971410942846,32211.501953125,2265.306396484375
6111.530471753312,25627.88671875,2099.557373046875
6113.090575060978,27726.525390625,2156.195068359375
6114.6497999260355,27217.232421875,2129.32080078125
6116.209708719395,26825.201171875,2132.576416015625
6117.769133793884,26864.4765625,2137.52001953125
6119.328547526887,29195.57421875,2211.457763671875
6120.88803709199,28807.939453125,2181.65087890625
6122.448092710212,26227.90234375,2100.76611328125
6124.007618450124,25170.9140625,2119.91259765625
6125.566965420331,29820.37109375,2235.547607421875
6127.12656344504,27945.3046875,2178.608642578125
6128.686501190023,24489.181640625,2054.657958984375
6130.246054033398,26896.505859375,2164.49755859375
6131.806179981659,25424.5,2103.248779296875
6133.365735939996,24185.634765625,2068.084228515625
6134.924787215602,23595.228515625,2081.339599609375
6136.48450312613,27503.5078125,2176.473388671875
6138.04459444566,23224.927734375,2047.438232421875
6139.604134577011,25397.693359375,2104.16015625
6141.164042593265,25814.0,2145.199951171875
6142.723363312016,25941.337890625,2155.51318359375
6144.283156918511,28613.80078125,2224.265869140625
6145.842420672391,23540.185546875,2090.23095703125
6147.402426035582,25894.888671875,2142.7900390625
6148.962196591075,27220.07421875,2179.55712890625
6150.522064683677,29443.169921875,2242.931396484375
6152.081859327433,28052.458984375,2192.798095703125
6153.641629719933,29118.802734375,2237.759521484375
6155.201454444346,35089.2578125,2427.400634765625
6156.760962919585,37688.15625,2470.81884765625
6158.320541782544,36456.95703125,2520.402587890625
6159.880594263377,28923.73046875,2275.248046875
6161.440426731814,26342.224609375,2198.30517578125
6163.000330825479,28449.806640625,2223.055419921875
6164.560073101281,26946.357421875,2189.709716796875
6166.119917830763,24870.05078125,2135.4921875
6167.679440942861,25799.30078125,2193.441162109375
6169.239573490606,25461.314453125,2170.726806640625
6170.799161148248,29912.228515625,2312.52490234375
6172.359070008391,25404.994140625,2188.547607421875
6173.918856891896,28742.20703125,2252.546142578125
6175.478706234891,28011.25390625,2243.067626953125
6177.038369006033,28332.525390625,2259.8359375
6178.5982584147705,24876.154296875,2181.400390625
6180.158671628107,23786.5234375,2093.326416015625
6181.718430667862,28377.2265625,2244.65869140625
6183.278482908189,27946.95703125,2235.50048828125
6184.8380448012795,22694.357421875,2096.859375
6186.398031048004,27622.26171875,2219.8828125
6187.957866293511,26080.712890625,2194.250244140625
6189.517638524657,27602.537109375,2249.07958984375
6191.077881713302,28558.736328125,2264.17041015625
6192.637525623898,24133.650390625,2164.47509765625
6194.197597340675,28461.30078125,2260.27197265625
6195.757655737123,26691.294921875,2223.708984375
6197.317347339832,23688.806640625,2144.82568359375
6198.87799781851,22746.958984375,2111.5859375
6200.437268461821,25913.353515625,2226.698486328125
6201.997079684701,25963.513671875,2217.176513671875
6203.557438445762,22210.84375,2139.77392578125
6205.117386475321,24617.666015625,2188.53662109375
6206.677422472265,24270.828125,2227.929931640625
6208.237359386112,26884.548828125,2229.585693359375
6209.797365620711,23934.462890625,2157.15185546875
6211.357127702884,29597.07421875,2300.08984375
6212.917326289905,27724.390625,2259.875732421875
6214.477164962886,25820.224609375,2221.94140625
6216.037213748521,26037.35546875,2228.851318359375
6217.597387670911,29387.529296875,2330.909912109375
6219.157613455595,27608.712890625,2297.35498046875
6220.717544352533,29360.201171875,2311.9541015625
6222.277073569666,24567.443359375,2207.377685546875
6223.837296123508,25178.125,2186.333984375
6225.397118767586,29510.30078125,2312.193603515625
6226.957407832277,30027.900390625,2349.77880859375
6228.517638206177,25310.408203125,2212.3310546875
6230.077439275008,27763.541015625,2249.167236328125
6231.637391373969,26837.978515625,2253.658935546875
6233.19738588677,28458.85546875,2330.38427734375
6234.757771557231,21677.701171875,2189.175537109375
6236.31775329392,25355.12890625,2314.275146484375
6237.87765796302,26947.091796875,2351.9306640625
6239.437956840316,24815.4765625,2257.551513671875
6240.998190353401,24713.982421875,2251.05078125
6242.558196376439,24266.267578125,2225.663818359375
6244.1185514308445,24093.650390625,2196.600830078125
6245.6780842459,26301.37890625,2272.1064453125
6247.238399940101,26482.13671875,2276.198486328125
6248.798689095658,24144.451171875,2187.76123046875
6250.3586386106435,23284.8125,2173.818359375
6251.9187187756925,29600.798828125,2373.532958984375
6253.478930953692,25994.3828125,2240.416748046875
6255.039207128988,28189.607421875,2336.8994140625
6256.599152331431,28525.51953125,2377.96044921875
6258.159324251232,31638.88671875,2514.489501953125
6259.719628360462,28005.6328125,2373.736572265625
6261.279389134898,31678.11328125,2444.67431640625
6262.839925397428,38498.57421875,2610.470458984375
6264.400097855692,39979.7421875,2651.247802734375
6265.960115295919,38434.5625,2627.30419921875
6267.520231560455,32237.4375,2462.844970703125
6269.080549288527,24496.93359375,2259.349853515625
6270.640844039268,22174.984375,2151.3974609375
6272.200862381093,24727.041015625,2228.049560546875
6273.761035697837,25251.69140625,2257.95361328125
6275.321383945739,25995.14453125,2267.80810546875
6276.881321888181,23954.5234375,2232.545654296875
6278.441350438182,22950.408203125,2181.11376953125
6280.001600204735,24876.291015625,2243.227783203125
6281.562139949078,21996.072265625,2137.751708984375
6283.122109370833,24536.63671875,2203.135009765625
6284.682270277965,25334.0859375,2228.66748046875
6286.242576208686,25939.705078125,2314.86767578125
6287.8026283736735,27017.21484375,2363.55517578125
6289.363063380173,24754.9609375,2293.820556640625
6290.923329083188,23991.0390625,2235.708740234375
6292.483180835002,27140.197265625,2340.376220703125
6294.0436272815905,23841.685546875,2249.462890625
6295.603820633762,22073.203125,2218.754638671875
6297.164077715356,23145.734375,2394.3466796875
6298.724183837672,27168.48046875,2837.435791015625
6300.284747014071,23702.287109375,3204.381103515625
6301.844831976179,21900.076171875,3170.83740234375
6303.405184885524,22344.3828125,2665.656982421875
6304.96516578216,23482.302734375,2351.41845703125
6306.525593382506,26810.7265625,2375.653076171875
6308.086065694355,28277.80859375,2416.564208984375
6309.645998778642,26278.662109375,2327.752685546875
6311.206216572499,21685.119140625,2152.416015625
6312.766293989101,23826.58984375,2195.353759765625
6314.326803974719,22925.55859375,2193.729248046875
6315.886834308714,20386.4375,2081.723876953125
6317.447328446351,24984.921875,2241.9619140625
6319.007385020557,24302.376953125,2218.192138671875
6320.5678460352565,22440.4140625,2222.30615234375
6322.128086712296,23880.80859375,2224.923583984375
6323.688491315697,24927.931640625,2266.284912109375
6325.248715626362,25010.3828125,2272.72509765625
6326.809059855558,25283.34765625,2284.792724609375
6328.3692138452825,25362.15625,2283.40478515625
6329.929189682178,24390.521484375,2283.235595703125
6331.489806982315,25298.38671875,2319.56298828125
6333.0498681333365,20821.056640625,2178.16845703125
6334.610077241909,24099.435546875,2230.60107421875
6336.170617796276,26348.45703125,2264.075927734375
6337.730899211803,23220.8046875,2157.701904296875
6339.29126650186,23210.05078125,2184.16943359375
6340.851369144914,22734.59375,2174.512451171875
6342.411930615071,23281.62109375,2172.059326171875
6343.971946514317,24681.7734375,2221.2822265625
6345.532230497595,21829.9296875,2171.621826171875
6347.092650573115,22958.904296875,2223.615478515625
6348.65280982403,24626.228515625,2255.758544921875
6350.213110522287,24515.46484375,2227.673095703125
6351.77357703685,27737.89453125,2317.036376953125
6353.33368242543,25210.251953125,2270.205322265625
6354.894235767218,23857.61328125,2236.65234375
6356.454434659406,26017.662109375,2304.336669921875
6358.014889240414,25263.328125,2276.654052734375
6359.574853211158,23892.533203125,2266.643798828125
6361.135458489895,23648.818359375,2293.6806640625
6362.695723464755,28476.115234375,2579.609375
6364.25594652544,26038.419921875,2653.771240234375
6365.816279656942,22765.919921875,2499.1142578125
6367.3766363364675,24830.9453125,2387.212646484375
6368.93691680916,26028.6640625,2335.2861328125
6370.497132513119,25048.123046875,2292.18798828125
6372.057258539862,24250.6328125,2276.683837890625
6373.617845563819,23885.33203125,2220.50390625
6375.178135120574,24684.556640625,2251.41357421875
6376.738514396918,24593.666015625,2238.16650390625
6378.299038746898,23412.828125,2199.7919921875
6379.859124417367,23553.52734375,2231.1591796875
6381.419370815285,22758.3671875,2196.232666015625
6382.979687042866,22363.70703125,2198.958251953125
6384.5396162278885,21293.31640625,2170.649658203125
6386.1004017012065,23409.16796875,2219.698486328125
6387.6603602333,25751.2578125,2288.33837890625
6389.220890884813,27935.2890625,2375.690673828125
6390.781176224684,24563.025390625,2293.53271484375
6392.341354319614,21241.482421875,2148.8369140625
6393.90174423989,23539.53515625,2216.70263671875
6395.462059112793,25252.3203125,2277.892333984375
6397.022728042538,21185.35546875,2136.018310546875
6398.5826393644975,22815.046875,2216.13720703125
6400.142763975676,23605.71484375,2237.677490234375
6401.703164478654,22074.478515625,2168.324951171875
6403.2635388384715,20895.134765625,2121.749267578125
6404.823826913982,20583.95703125,2161.48681640625
6406.384096060813,24869.634765625,2243.153564453125
6407.944404002473,19994.05078125,2115.8798828125
6409.5045792663705,20812.431640625,2150.56787109375
6411.0646001555215,18585.599609375,2085.941650390625
6412.625292229159,25058.599609375,2285.32080078125
6414.185646623046,21486.69921875,2155.660400390625
6415.746367875502,21016.68359375,2165.480712890625
6417.30595741683,21786.48828125,2178.07177734375
6418.866358782672,24487.4765625,2235.608154296875
6420.4269256607,22895.4765625,2247.344970703125
6421.987016335105,23253.14453125,2265.492919921875
6423.546987539539,22679.37890625,2235.812744140625
6425.107513581356,21283.1875,2162.194580078125
6426.667710170227,23382.494140625,2247.068359375
6428.228296901839,22493.765625,2187.612548828125
6429.788628064499,24030.021484375,2252.129150390625
6431.348761929048,22158.978515625,2180.34228515625
6432.9089016817525,22759.880859375,2185.23876953125
6434.469534666281,20954.982421875,2156.39208984375
6436.029714322028,23468.919921875,2201.35400390625
6437.589980190202,22096.171875,2176.740966796875
6439.150261078278,17196.310546875,2024.646240234375
6440.710332318563,22009.720703125,2193.0400390625
6442.270610904055,22850.298828125,2195.592041015625
6443.830798100794,20306.115234375,2123.227783203125
6445.391089613965,22991.671875,2215.30078125
6446.951693584598,23248.3203125,2236.2919921875
6448.511696898905,23391.7890625,2243.361083984375
6450.071930617847,21063.505859375,2178.671630859375
6451.63213787802,23418.947265625,2287.51904296875
6453.192487317336,22017.9453125,2217.927734375
6454.752568862216,23528.89453125,2258.342529296875
6456.313151020661,21981.625,2209.354248046875
6457.8730725103915,23976.650390625,2286.975830078125
6459.433563567746,24852.095703125,2305.839111328125
6460.993529170053,22779.484375,2263.65478515625
6462.55400226323,20610.96484375,2208.9970703125
6464.114157994412,20733.775390625,2217.441162109375
6465.674445479976,28303.310546875,2450.62744140625
6467.234620135595,27060.361328125,2432.31494140625
6468.794672120579,35298.796875,2642.049560546875
6470.354925648235,25367.787109375,2335.90185546875
6471.915127550659,27967.677734375,2443.244140625
6473.475358041162,22766.91796875,2269.517822265625
6475.035363703521,19873.83203125,2154.56396484375
6476.595736203042,23693.45703125,2270.4013671875
6478.1559233638245,23965.5,2292.434326171875
6479.716099049756,21500.443359375,2192.20068359375
6481.276401269106,20838.13671875,2165.0546875
6482.836677327573,19565.47265625,2151.574462890625
6484.396687330257,21088.5,2163.614013671875
6485.956688657998,25350.083984375,2297.80859375
6487.517187988467,22134.22265625,2193.344970703125
6489.077249579299,18899.12890625,2118.475341796875
6490.63748471564,21304.66015625,2187.0419921875
6492.197766506993,22120.7578125,2222.62548828125
6493.7579520131885,16529.87109375,2030.7109375
6495.317986794162,23555.171875,2264.207275390625
6496.87799828855,21071.51953125,2221.605712890625
6498.438117622063,19722.0703125,2223.7431640625
6499.998436057917,22804.828125,2313.69677734375
6501.558365357357,23849.078125,2318.244873046875
6503.118473607374,20502.935546875,2199.2431640625
